addr,time,after_relax,i,after_write,tmin,tmax,timept
1060,0.9967849254608154,42,9,43,40,44,1
1060,0.9967849254608154,44,10,43,40,44,1
1060,0.9967849254608154,42,11,42,40,44,1
1060,0.9967849254608154,44,12,43,40,44,1
1060,0.9967849254608154,42,13,42,40,44,1
1060,0.9967849254608154,42,14,42,40,44,1
1060,0.9967849254608154,40,15,42,40,44,1
1061,1.0042250156402588,44,0,42,41,45,1
1061,1.0042250156402588,44,1,44,41,45,1
1061,1.0042250156402588,44,2,43,41,45,1
1061,1.0042250156402588,40,3,42,41,45,1
1061,1.0042250156402588,44,4,44,41,45,1
1061,1.0042250156402588,44,5,43,41,45,1
1061,1.0042250156402588,42,6,42,41,45,1
1061,1.0042250156402588,42,7,44,41,45,1
1061,1.0042250156402588,44,8,44,41,45,1
1061,1.0042250156402588,38,9,42,41,45,1
1061,1.0042250156402588,44,10,43,41,45,1
1061,1.0042250156402588,43,11,44,41,45,1
1061,1.0042250156402588,43,12,44,41,45,1
1061,1.0042250156402588,41,13,42,41,45,1
1061,1.0042250156402588,45,14,44,41,45,1
1061,1.0042250156402588,44,15,42,41,45,1
1062,1.0090646743774414,44,0,44,42,46,1
1062,1.0090646743774414,44,1,44,42,46,1
1062,1.0090646743774414,44,2,43,42,46,1
1062,1.0090646743774414,39,3,44,42,46,1
1062,1.0090646743774414,43,4,44,42,46,1
1062,1.0090646743774414,44,5,44,42,46,1
1062,1.0090646743774414,44,6,44,42,46,1
1062,1.0090646743774414,44,7,44,42,46,1
1062,1.0090646743774414,44,8,44,42,46,1
1062,1.0090646743774414,44,9,45,42,46,1
1062,1.0090646743774414,45,10,42,42,46,1
1062,1.0090646743774414,44,11,44,42,46,1
1062,1.0090646743774414,44,12,44,42,46,1
1062,1.0090646743774414,45,13,45,42,46,1
1062,1.0090646743774414,44,14,45,42,46,1
1062,1.0090646743774414,44,15,45,42,46,1
1063,1.0098364353179932,44,0,46,43,47,1
1063,1.0098364353179932,44,1,45,43,47,1
1063,1.0098364353179932,45,2,46,43,47,1
1063,1.0098364353179932,46,3,47,43,47,1
1063,1.0098364353179932,44,4,46,43,47,1
1063,1.0098364353179932,46,5,47,43,47,1
1063,1.0098364353179932,42,6,44,43,47,1
1063,1.0098364353179932,45,7,46,43,47,1
1063,1.0098364353179932,44,8,46,43,47,1
1063,1.0098364353179932,46,9,46,43,47,1
1063,1.0098364353179932,44,10,45,43,47,1
1063,1.0098364353179932,45,11,44,43,47,1
1063,1.0098364353179932,44,12,45,43,47,1
1063,1.0098364353179932,45,13,44,43,47,1
1063,1.0098364353179932,42,14,44,43,47,1
1063,1.0098364353179932,45,15,46,43,47,1
1064,0.9927158355712891,45,0,46,44,48,1
1064,0.9927158355712891,47,1,47,44,48,1
1064,0.9927158355712891,46,2,47,44,48,1
1064,0.9927158355712891,47,3,46,44,48,1
1064,0.9927158355712891,48,4,48,44,48,1
1064,0.9927158355712891,45,5,46,44,48,1
1064,0.9927158355712891,46,6,44,44,48,1
1064,0.9927158355712891,47,7,46,44,48,1
1064,0.9927158355712891,47,8,47,44,48,1
1064,0.9927158355712891,46,9,47,44,48,1
1064,0.9927158355712891,47,10,47,44,48,1
1064,0.9927158355712891,45,11,46,44,48,1
1064,0.9927158355712891,46,12,47,44,48,1
1064,0.9927158355712891,47,13,47,44,48,1
1064,0.9927158355712891,48,14,49,44,48,1
1064,0.9927158355712891,47,15,47,44,48,1
1065,1.0029149055480957,48,0,47,45,49,1
1065,1.0029149055480957,47,1,48,45,49,1
1065,1.0029149055480957,46,2,47,45,49,1
1065,1.0029149055480957,48,3,48,45,49,1
1065,1.0029149055480957,47,4,47,45,49,1
1065,1.0029149055480957,49,5,48,45,49,1
1065,1.0029149055480957,45,6,47,45,49,1
1065,1.0029149055480957,45,7,47,45,49,1
1065,1.0029149055480957,46,8,46,45,49,1
1065,1.0029149055480957,47,9,47,45,49,1
1065,1.0029149055480957,47,10,47,45,49,1
1065,1.0029149055480957,44,11,46,45,49,1
1065,1.0029149055480957,47,12,47,45,49,1
1065,1.0029149055480957,47,13,47,45,49,1
1065,1.0029149055480957,47,14,47,45,49,1
1065,1.0029149055480957,46,15,45,45,49,1
1066,0.9916489124298096,48,0,49,46,50,1
1066,0.9916489124298096,47,1,47,46,50,1
1066,0.9916489124298096,46,2,47,46,50,1
1066,0.9916489124298096,48,3,48,46,50,1
1066,0.9916489124298096,49,4,49,46,50,1
1066,0.9916489124298096,47,5,47,46,50,1
1066,0.9916489124298096,47,6,48,46,50,1
1066,0.9916489124298096,48,7,49,46,50,1
1066,0.9916489124298096,49,8,48,46,50,1
1066,0.9916489124298096,47,9,47,46,50,1
1066,0.9916489124298096,47,10,48,46,50,1
1066,0.9916489124298096,47,11,47,46,50,1
1066,0.9916489124298096,46,12,47,46,50,1
1066,0.9916489124298096,47,13,48,46,50,1
1066,0.9916489124298096,48,14,49,46,50,1
1066,0.9916489124298096,48,15,48,46,50,1
1067,1.0054967403411865,50,0,49,47,51,1
1067,1.0054967403411865,48,1,48,47,51,1
1067,1.0054967403411865,48,2,49,47,51,1
1067,1.0054967403411865,48,3,48,47,51,1
1067,1.0054967403411865,49,4,49,47,51,1
1067,1.0054967403411865,50,5,51,47,51,1
1067,1.0054967403411865,46,6,48,47,51,1
1067,1.0054967403411865,48,7,48,47,51,1
1067,1.0054967403411865,49,8,48,47,51,1
1067,1.0054967403411865,48,9,48,47,51,1
1067,1.0054967403411865,49,10,47,47,51,1
1067,1.0054967403411865,47,11,48,47,51,1
1067,1.0054967403411865,50,12,49,47,51,1
1067,1.0054967403411865,50,13,48,47,51,1
1067,1.0054967403411865,50,14,49,47,51,1
1067,1.0054967403411865,49,15,49,47,51,1
1068,1.0083630084991455,50,0,50,48,52,1
1068,1.0083630084991455,49,1,48,48,52,1
1068,1.0083630084991455,50,2,50,48,52,1
1068,1.0083630084991455,51,3,50,48,52,1
1068,1.0083630084991455,50,4,50,48,52,1
1068,1.0083630084991455,50,5,50,48,52,1
1068,1.0083630084991455,50,6,48,48,52,1
1068,1.0083630084991455,50,7,49,48,52,1
1068,1.0083630084991455,50,8,50,48,52,1
1068,1.0083630084991455,51,9,50,48,52,1
1068,1.0083630084991455,51,10,50,48,52,1
1068,1.0083630084991455,51,11,52,48,52,1
1068,1.0083630084991455,48,12,50,48,52,1
1068,1.0083630084991455,50,13,50,48,52,1
1068,1.0083630084991455,48,14,50,48,52,1
1068,1.0083630084991455,50,15,48,48,52,1
1069,0.9933874607086182,50,0,50,49,53,1
1069,0.9933874607086182,52,1,52,49,53,1
1069,0.9933874607086182,52,2,52,49,53,1
1069,0.9933874607086182,50,3,52,49,53,1
1069,0.9933874607086182,52,4,52,49,53,1
1069,0.9933874607086182,51,5,52,49,53,1
1069,0.9933874607086182,54,6,54,49,53,1
1069,0.9933874607086182,52,7,52,49,53,1
1069,0.9933874607086182,51,8,50,49,53,1
1069,0.9933874607086182,50,9,50,49,53,1
1069,0.9933874607086182,51,10,50,49,53,1
1069,0.9933874607086182,52,11,52,49,53,1
1069,0.9933874607086182,52,12,52,49,53,1
1069,0.9933874607086182,52,13,52,49,53,1
1069,0.9933874607086182,50,14,51,49,53,1
1069,0.9933874607086182,52,15,52,49,53,1
1070,0.9899477958679199,52,0,53,50,54,1
1070,0.9899477958679199,54,1,54,50,54,1
1070,0.9899477958679199,52,2,52,50,54,1
1070,0.9899477958679199,52,3,53,50,54,1
1070,0.9899477958679199,53,4,52,50,54,1
1070,0.9899477958679199,53,5,52,50,54,1
1070,0.9899477958679199,51,6,50,50,54,1
1070,0.9899477958679199,52,7,54,50,54,1
1070,0.9899477958679199,53,8,52,50,54,1
1070,0.9899477958679199,52,9,52,50,54,1
1070,0.9899477958679199,53,10,53,50,54,1
1070,0.9899477958679199,52,11,52,50,54,1
1070,0.9899477958679199,52,12,52,50,54,1
1070,0.9899477958679199,51,13,52,50,54,1
1070,0.9899477958679199,54,14,54,50,54,1
1070,0.9899477958679199,55,15,54,50,54,1
1071,0.9998135566711426,52,0,53,51,55,1
1071,0.9998135566711426,50,1,52,51,55,1
1071,0.9998135566711426,52,2,52,51,55,1
1071,0.9998135566711426,53,3,53,51,55,1
1071,0.9998135566711426,52,4,52,51,55,1
1071,0.9998135566711426,52,5,53,51,55,1
1071,0.9998135566711426,52,6,53,51,55,1
1071,0.9998135566711426,52,7,53,51,55,1
1071,0.9998135566711426,52,8,52,51,55,1
1071,0.9998135566711426,54,9,54,51,55,1
1071,0.9998135566711426,52,10,52,51,55,1
1071,0.9998135566711426,52,11,52,51,55,1
1071,0.9998135566711426,53,12,53,51,55,1
1071,0.9998135566711426,53,13,54,51,55,1
1071,0.9998135566711426,54,14,54,51,55,1
1071,0.9998135566711426,54,15,54,51,55,1
1072,1.0094401836395264,54,0,54,52,56,1
1072,1.0094401836395264,54,1,53,52,56,1
1072,1.0094401836395264,54,2,55,52,56,1
1072,1.0094401836395264,53,3,55,52,56,1
1072,1.0094401836395264,53,4,54,52,56,1
1072,1.0094401836395264,52,5,54,52,56,1
1072,1.0094401836395264,53,6,55,52,56,1
1072,1.0094401836395264,54,7,55,52,56,1
1072,1.0094401836395264,53,8,54,52,56,1
1072,1.0094401836395264,54,9,54,52,56,1
1072,1.0094401836395264,53,10,54,52,56,1
1072,1.0094401836395264,53,11,54,52,56,1
1072,1.0094401836395264,54,12,54,52,56,1
1072,1.0094401836395264,53,13,54,52,56,1
1072,1.0094401836395264,52,14,53,52,56,1
1072,1.0094401836395264,54,15,54,52,56,1
1073,0.9954020977020264,57,0,56,53,57,1
1073,0.9954020977020264,54,1,55,53,57,1
1073,0.9954020977020264,55,2,55,53,57,1
1073,0.9954020977020264,55,3,55,53,57,1
1073,0.9954020977020264,55,4,56,53,57,1
1073,0.9954020977020264,55,5,55,53,57,1
1073,0.9954020977020264,56,6,56,53,57,1
1073,0.9954020977020264,55,7,55,53,57,1
1073,0.9954020977020264,56,8,56,53,57,1
1073,0.9954020977020264,55,9,55,53,57,1
1073,0.9954020977020264,54,10,52,53,57,1
1073,0.9954020977020264,56,11,55,53,57,1
1073,0.9954020977020264,55,12,54,53,57,1
1073,0.9954020977020264,56,13,55,53,57,1
1073,0.9954020977020264,55,14,55,53,57,1
1073,0.9954020977020264,55,15,57,53,57,1
1074,1.0017776489257812,54,0,56,54,58,1
1074,1.0017776489257812,56,1,56,54,58,1
1074,1.0017776489257812,55,2,56,54,58,1
1074,1.0017776489257812,55,3,56,54,58,1
1074,1.0017776489257812,56,4,55,54,58,1
1074,1.0017776489257812,56,5,56,54,58,1
1074,1.0017776489257812,55,6,55,54,58,1
1074,1.0017776489257812,56,7,55,54,58,1
1074,1.0017776489257812,55,8,56,54,58,1
1074,1.0017776489257812,56,9,55,54,58,1
1074,1.0017776489257812,55,10,55,54,58,1
1074,1.0017776489257812,55,11,55,54,58,1
1074,1.0017776489257812,55,12,55,54,58,1
1074,1.0017776489257812,56,13,55,54,58,1
1074,1.0017776489257812,55,14,56,54,58,1
1074,1.0017776489257812,55,15,55,54,58,1
1075,1.0008604526519775,56,0,57,55,59,1
1075,1.0008604526519775,55,1,56,55,59,1
1075,1.0008604526519775,55,2,55,55,59,1
1075,1.0008604526519775,56,3,56,55,59,1
1075,1.0008604526519775,56,4,57,55,59,1
1075,1.0008604526519775,55,5,55,55,59,1
1075,1.0008604526519775,56,6,56,55,59,1
1075,1.0008604526519775,57,7,56,55,59,1
1075,1.0008604526519775,58,8,56,55,59,1
1075,1.0008604526519775,55,9,55,55,59,1
1075,1.0008604526519775,55,10,57,55,59,1
1075,1.0008604526519775,56,11,56,55,59,1
1075,1.0008604526519775,55,12,56,55,59,1
1075,1.0008604526519775,56,13,56,55,59,1
1075,1.0008604526519775,55,14,55,55,59,1
1075,1.0008604526519775,56,15,56,55,59,1
1076,0.9997873306274414,58,0,57,56,60,1
1076,0.9997873306274414,57,1,56,56,60,1
1076,0.9997873306274414,58,2,58,56,60,1
1076,0.9997873306274414,57,3,57,56,60,1
1076,0.9997873306274414,58,4,58,56,60,1
1076,0.9997873306274414,58,5,57,56,60,1
1076,0.9997873306274414,57,6,56,56,60,1
1076,0.9997873306274414,58,7,58,56,60,1
1076,0.9997873306274414,56,8,56,56,60,1
1076,0.9997873306274414,59,9,58,56,60,1
1076,0.9997873306274414,56,10,57,56,60,1
1076,0.9997873306274414,57,11,56,56,60,1
1076,0.9997873306274414,56,12,58,56,60,1
1076,0.9997873306274414,58,13,58,56,60,1
1076,0.9997873306274414,58,14,58,56,60,1
1076,0.9997873306274414,58,15,57,56,60,1
1077,1.0025200843811035,58,0,58,57,61,1
1077,1.0025200843811035,58,1,58,57,61,1
1077,1.0025200843811035,58,2,59,57,61,1
1077,1.0025200843811035,58,3,59,57,61,1
1077,1.0025200843811035,58,4,58,57,61,1
1077,1.0025200843811035,58,5,58,57,61,1
1077,1.0025200843811035,58,6,57,57,61,1
1077,1.0025200843811035,58,7,58,57,61,1
1077,1.0025200843811035,58,8,58,57,61,1
1077,1.0025200843811035,58,9,58,57,61,1
1077,1.0025200843811035,58,10,59,57,61,1
1077,1.0025200843811035,58,11,58,57,61,1
1077,1.0025200843811035,58,12,58,57,61,1
1077,1.0025200843811035,58,13,58,57,61,1
1077,1.0025200843811035,56,14,58,57,61,1
1077,1.0025200843811035,56,15,58,57,61,1
1078,1.0013632774353027,59,0,60,58,62,1
1078,1.0013632774353027,60,1,58,58,62,1
1078,1.0013632774353027,58,2,59,58,62,1
1078,1.0013632774353027,59,3,58,58,62,1
1078,1.0013632774353027,59,4,58,58,62,1
1078,1.0013632774353027,58,5,58,58,62,1
1078,1.0013632774353027,60,6,59,58,62,1
1078,1.0013632774353027,58,7,58,58,62,1
1078,1.0013632774353027,60,8,60,58,62,1
1078,1.0013632774353027,60,9,60,58,62,1
1078,1.0013632774353027,60,10,59,58,62,1
1078,1.0013632774353027,59,11,59,58,62,1
1078,1.0013632774353027,60,12,58,58,62,1
1078,1.0013632774353027,58,13,59,58,62,1
1078,1.0013632774353027,60,14,58,58,62,1
1078,1.0013632774353027,58,15,58,58,62,1
1079,1.010218620300293,61,0,60,59,63,1
1079,1.010218620300293,60,1,60,59,63,1
1079,1.010218620300293,61,2,61,59,63,1
1079,1.010218620300293,60,3,60,59,63,1
1079,1.010218620300293,61,4,61,59,63,1
1079,1.010218620300293,59,5,60,59,63,1
1079,1.010218620300293,60,6,61,59,63,1
1079,1.010218620300293,60,7,60,59,63,1
1079,1.010218620300293,60,8,60,59,63,1
1079,1.010218620300293,60,9,60,59,63,1
1079,1.010218620300293,61,10,60,59,63,1
1079,1.010218620300293,61,11,61,59,63,1
1079,1.010218620300293,60,12,61,59,63,1
1079,1.010218620300293,60,13,60,59,63,1
1079,1.010218620300293,60,14,60,59,63,1
1079,1.010218620300293,61,15,60,59,63,1
1080,1.0008032321929932,4,0,4,0,4,1
1080,1.0008032321929932,4,1,5,0,4,1
1080,1.0008032321929932,5,2,5,0,4,1
1080,1.0008032321929932,6,3,6,0,4,1
1080,1.0008032321929932,9,4,9,0,4,1
1080,1.0008032321929932,5,5,4,0,4,1
1080,1.0008032321929932,2,6,2,0,4,1
1080,1.0008032321929932,3,7,3,0,4,1
1080,1.0008032321929932,5,8,4,0,4,1
1080,1.0008032321929932,4,9,4,0,4,1
1080,1.0008032321929932,4,10,4,0,4,1
1080,1.0008032321929932,4,11,5,0,4,1
1080,1.0008032321929932,5,12,4,0,4,1
1080,1.0008032321929932,7,13,6,0,4,1
1080,1.0008032321929932,4,14,4,0,4,1
1080,1.0008032321929932,3,15,2,0,4,1
1081,1.002694845199585,4,0,5,1,5,1
1081,1.002694845199585,5,1,5,1,5,1
1081,1.002694845199585,4,2,4,1,5,1
1081,1.002694845199585,6,3,5,1,5,1
1081,1.002694845199585,9,4,9,1,5,1
1081,1.002694845199585,6,5,7,1,5,1
1081,1.002694845199585,6,6,5,1,5,1
1081,1.002694845199585,7,7,7,1,5,1
1081,1.002694845199585,7,8,6,1,5,1
1081,1.002694845199585,6,9,6,1,5,1
1081,1.002694845199585,6,10,5,1,5,1
1081,1.002694845199585,4,11,4,1,5,1
1081,1.002694845199585,4,12,5,1,5,1
1081,1.002694845199585,7,13,7,1,5,1
1081,1.002694845199585,6,14,7,1,5,1
1081,1.002694845199585,6,15,6,1,5,1
1082,0.995781660079956,5,0,7,2,6,1
1082,0.995781660079956,6,1,6,2,6,1
1082,0.995781660079956,4,2,5,2,6,1
1082,0.995781660079956,5,3,5,2,6,1
1082,0.995781660079956,5,4,4,2,6,1
1082,0.995781660079956,3,5,3,2,6,1
1082,0.995781660079956,3,6,3,2,6,1
1082,0.995781660079956,6,7,6,2,6,1
1082,0.995781660079956,5,8,5,2,6,1
1082,0.995781660079956,4,9,4,2,6,1
1082,0.995781660079956,5,10,5,2,6,1
1082,0.995781660079956,6,11,7,2,6,1
1082,0.995781660079956,7,12,7,2,6,1
1082,0.995781660079956,5,13,6,2,6,1
1082,0.995781660079956,7,14,7,2,6,1
1082,0.995781660079956,7,15,6,2,6,1
1083,0.9913866519927979,8,0,8,3,7,1
1083,0.9913866519927979,11,1,9,3,7,1
1083,0.9913866519927979,7,2,6,3,7,1
1083,0.9913866519927979,6,3,6,3,7,1
1083,0.9913866519927979,15,4,15,3,7,1
1083,0.9913866519927979,7,5,7,3,7,1
1083,0.9913866519927979,7,6,8,3,7,1
1083,0.9913866519927979,5,7,5,3,7,1
1083,0.9913866519927979,6,8,6,3,7,1
1083,0.9913866519927979,6,9,6,3,7,1
1083,0.9913866519927979,5,10,5,3,7,1
1083,0.9913866519927979,6,11,6,3,7,1
1083,0.9913866519927979,7,12,7,3,7,1
1083,0.9913866519927979,8,13,8,3,7,1
1083,0.9913866519927979,6,14,6,3,7,1
1083,0.9913866519927979,6,15,5,3,7,1
1084,1.0045554637908936,9,0,8,4,8,1
1084,1.0045554637908936,7,1,8,4,8,1
1084,1.0045554637908936,9,2,8,4,8,1
1084,1.0045554637908936,8,3,10,4,8,1
1084,1.0045554637908936,9,4,8,4,8,1
1084,1.0045554637908936,9,5,8,4,8,1
1084,1.0045554637908936,8,6,10,4,8,1
1084,1.0045554637908936,7,7,7,4,8,1
1084,1.0045554637908936,7,8,7,4,8,1
1084,1.0045554637908936,6,9,7,4,8,1
1084,1.0045554637908936,8,10,7,4,8,1
1084,1.0045554637908936,7,11,8,4,8,1
1084,1.0045554637908936,6,12,6,4,8,1
1084,1.0045554637908936,8,13,8,4,8,1
1084,1.0045554637908936,5,14,5,4,8,1
1084,1.0045554637908936,6,15,6,4,8,1
1085,0.9986915588378906,7,0,8,5,9,1
1085,0.9986915588378906,6,1,9,5,9,1
1085,0.9986915588378906,6,2,6,5,9,1
1085,0.9986915588378906,9,3,10,5,9,1
1085,0.9986915588378906,6,4,6,5,9,1
1085,0.9986915588378906,8,5,8,5,9,1
1085,0.9986915588378906,9,6,8,5,9,1
1085,0.9986915588378906,7,7,7,5,9,1
1085,0.9986915588378906,10,8,10,5,9,1
1085,0.9986915588378906,7,9,7,5,9,1
1085,0.9986915588378906,9,10,9,5,9,1
1085,0.9986915588378906,11,11,9,5,9,1
1085,0.9986915588378906,8,12,7,5,9,1
1085,0.9986915588378906,8,13,7,5,9,1
1085,0.9986915588378906,9,14,8,5,9,1
1085,0.9986915588378906,7,15,6,5,9,1
1086,0.9998593330383301,10,0,10,6,10,1
1086,0.9998593330383301,10,1,10,6,10,1
1086,0.9998593330383301,9,2,9,6,10,1
1086,0.9998593330383301,8,3,8,6,10,1
1086,0.9998593330383301,8,4,8,6,10,1
1086,0.9998593330383301,10,5,10,6,10,1
1086,0.9998593330383301,14,6,10,6,10,1
1086,0.9998593330383301,11,7,9,6,10,1
1086,0.9998593330383301,11,8,10,6,10,1
1086,0.9998593330383301,10,9,10,6,10,1
1086,0.9998593330383301,9,10,10,6,10,1
1086,0.9998593330383301,10,11,10,6,10,1
1086,0.9998593330383301,8,12,9,6,10,1
1086,0.9998593330383301,12,13,11,6,10,1
1086,0.9998593330383301,8,14,7,6,10,1
1086,0.9998593330383301,8,15,8,6,10,1
1087,1.0081000328063965,10,0,9,7,11,1
1087,1.0081000328063965,9,1,9,7,11,1
1087,1.0081000328063965,13,2,12,7,11,1
1087,1.0081000328063965,12,3,10,7,11,1
1087,1.0081000328063965,10,4,10,7,11,1
1087,1.0081000328063965,13,5,8,7,11,1
1087,1.0081000328063965,11,6,11,7,11,1
1087,1.0081000328063965,11,7,12,7,11,1
1087,1.0081000328063965,13,8,11,7,11,1
1087,1.0081000328063965,6,9,10,7,11,1
1087,1.0081000328063965,8,10,9,7,11,1
1087,1.0081000328063965,8,11,8,7,11,1
1087,1.0081000328063965,12,12,12,7,11,1
1087,1.0081000328063965,9,13,10,7,11,1
1087,1.0081000328063965,10,14,10,7,11,1
1087,1.0081000328063965,10,15,10,7,11,1
1088,0.9946877956390381,7,0,8,8,12,1
1088,0.9946877956390381,8,1,9,8,12,1
1088,0.9946877956390381,10,2,10,8,12,1
1088,0.9946877956390381,10,3,10,8,12,1
1088,0.9946877956390381,10,4,11,8,12,1
1088,0.9946877956390381,11,5,10,8,12,1
1088,0.9946877956390381,11,6,10,8,12,1
1088,0.9946877956390381,11,7,10,8,12,1
1088,0.9946877956390381,10,8,10,8,12,1
1088,0.9946877956390381,9,9,9,8,12,1
1088,0.9946877956390381,11,10,11,8,12,1
1088,0.9946877956390381,7,11,9,8,12,1
1088,0.9946877956390381,9,12,10,8,12,1
1088,0.9946877956390381,11,13,10,8,12,1
1088,0.9946877956390381,11,14,11,8,12,1
1088,0.9946877956390381,12,15,13,8,12,1
1089,1.0003650188446045,10,0,10,9,13,1
1089,1.0003650188446045,10,1,12,9,13,1
1089,1.0003650188446045,12,2,12,9,13,1
1089,1.0003650188446045,11,3,11,9,13,1
1089,1.0003650188446045,8,4,10,9,13,1
1089,1.0003650188446045,7,5,9,9,13,1
1089,1.0003650188446045,11,6,12,9,13,1
1089,1.0003650188446045,17,7,12,9,13,1
1089,1.0003650188446045,12,8,12,9,13,1
1089,1.0003650188446045,10,9,12,9,13,1
1089,1.0003650188446045,13,10,12,9,13,1
1089,1.0003650188446045,10,11,10,9,13,1
1089,1.0003650188446045,11,12,11,9,13,1
1089,1.0003650188446045,10,13,10,9,13,1
1089,1.0003650188446045,10,14,10,9,13,1
1089,1.0003650188446045,11,15,11,9,13,1
1090,1.002770185470581,15,0,13,10,14,1
1090,1.002770185470581,11,1,12,10,14,1
1090,1.002770185470581,14,2,13,10,14,1
1090,1.002770185470581,4,3,13,10,14,1
1090,1.002770185470581,12,4,12,10,14,1
1090,1.002770185470581,13,5,14,10,14,1
1090,1.002770185470581,12,6,13,10,14,1
1090,1.002770185470581,12,7,12,10,14,1
1090,1.002770185470581,10,8,13,10,14,1
1090,1.002770185470581,13,9,12,10,14,1
1090,1.002770185470581,14,10,16,10,14,1
1090,1.002770185470581,10,11,12,10,14,1
1090,1.002770185470581,12,12,12,10,14,1
1090,1.002770185470581,12,13,12,10,14,1
1090,1.002770185470581,10,14,14,10,14,1
1090,1.002770185470581,7,15,14,10,14,1
1091,1.0083129405975342,8,0,12,11,15,1
1091,1.0083129405975342,13,1,14,11,15,1
1091,1.0083129405975342,10,2,13,11,15,1
1091,1.0083129405975342,14,3,14,11,15,1
1091,1.0083129405975342,15,4,15,11,15,1
1091,1.0083129405975342,13,5,14,11,15,1
1091,1.0083129405975342,14,6,13,11,15,1
1091,1.0083129405975342,13,7,14,11,15,1
1091,1.0083129405975342,15,8,15,11,15,1
1091,1.0083129405975342,14,9,14,11,15,1
1091,1.0083129405975342,12,10,12,11,15,1
1091,1.0083129405975342,14,11,15,11,15,1
1091,1.0083129405975342,13,12,14,11,15,1
1091,1.0083129405975342,10,13,12,11,15,1
1091,1.0083129405975342,15,14,14,11,15,1
1091,1.0083129405975342,10,15,10,11,15,1
1092,0.9976356029510498,13,0,14,12,16,1
1092,0.9976356029510498,14,1,11,12,16,1
1092,0.9976356029510498,15,2,15,12,16,1
1092,0.9976356029510498,16,3,15,12,16,1
1092,0.9976356029510498,12,4,14,12,16,1
1092,0.9976356029510498,13,5,14,12,16,1
1092,0.9976356029510498,13,6,14,12,16,1
1092,0.9976356029510498,13,7,12,12,16,1
1092,0.9976356029510498,14,8,14,12,16,1
1092,0.9976356029510498,14,9,14,12,16,1
1092,0.9976356029510498,12,10,15,12,16,1
1092,0.9976356029510498,14,11,14,12,16,1
1092,0.9976356029510498,15,12,15,12,16,1
1092,0.9976356029510498,8,13,15,12,16,1
1092,0.9976356029510498,15,14,14,12,16,1
1092,0.9976356029510498,16,15,15,12,16,1
1093,0.9919826984405518,19,0,17,13,17,1
1093,0.9919826984405518,15,1,15,13,17,1
1093,0.9919826984405518,16,2,17,13,17,1
1093,0.9919826984405518,14,3,15,13,17,1
1093,0.9919826984405518,14,4,15,13,17,1
1093,0.9919826984405518,10,5,16,13,17,1
1093,0.9919826984405518,14,6,16,13,17,1
1093,0.9919826984405518,14,7,15,13,17,1
1093,0.9919826984405518,14,8,14,13,17,1
1093,0.9919826984405518,17,9,16,13,17,1
1093,0.9919826984405518,15,10,15,13,17,1
1093,0.9919826984405518,14,11,14,13,17,1
1093,0.9919826984405518,13,12,15,13,17,1
1093,0.9919826984405518,14,13,15,13,17,1
1093,0.9919826984405518,12,14,15,13,17,1
1093,0.9919826984405518,15,15,15,13,17,1
1094,1.0022826194763184,17,0,17,14,18,1
1094,1.0022826194763184,19,1,16,14,18,1
1094,1.0022826194763184,15,2,15,14,18,1
1094,1.0022826194763184,14,3,18,14,18,1
1094,1.0022826194763184,17,4,17,14,18,1
1094,1.0022826194763184,15,5,17,14,18,1
1094,1.0022826194763184,16,6,16,14,18,1
1094,1.0022826194763184,16,7,18,14,18,1
1094,1.0022826194763184,17,8,17,14,18,1
1094,1.0022826194763184,17,9,15,14,18,1
1094,1.0022826194763184,15,10,16,14,18,1
1094,1.0022826194763184,14,11,18,14,18,1
1094,1.0022826194763184,12,12,18,14,18,1
1094,1.0022826194763184,16,13,16,14,18,1
1094,1.0022826194763184,17,14,17,14,18,1
